currency,ticker,date,open_price,high,low,close_price,volume,market_cap
Polygon,MATIC,"Jan 14, 2022",$2.26,$2.35,$2.19,$2.34,"$1,284,256,560","$17,095,548,261"
Polygon,MATIC,"Jan 13, 2022",$2.39,$2.43,$2.25,$2.26,"$1,536,186,797","$16,551,391,861"
Polygon,MATIC,"Jan 12, 2022",$2.36,$2.44,$2.31,$2.39,"$1,879,726,038","$17,137,874,576"
Polygon,MATIC,"Jan 11, 2022",$2.07,$2.36,$2.05,$2.36,"$2,173,934,503","$16,882,544,828"
Polygon,MATIC,"Jan 10, 2022",$2.12,$2.15,$1.94,$2.07,"$1,580,821,791","$14,840,096,952"
Polygon,MATIC,"Jan 09, 2022",$2.00,$2.16,$1.98,$2.12,"$1,097,561,124","$15,153,231,168"
Polygon,MATIC,"Jan 08, 2022",$2.05,$2.14,$1.92,$2.00,"$1,354,628,316","$14,296,129,049"
Polygon,MATIC,"Jan 07, 2022",$2.25,$2.26,$2.05,$2.05,"$1,901,375,449","$14,711,331,549"
Polygon,MATIC,"Jan 06, 2022",$2.19,$2.28,$2.08,$2.25,"$2,021,304,260","$16,122,092,575"
Polygon,MATIC,"Jan 05, 2022",$2.37,$2.45,$2.06,$2.20,"$1,859,987,978","$15,725,950,759"
Polygon,MATIC,"Jan 04, 2022",$2.43,$2.50,$2.36,$2.37,"$1,397,576,848","$16,956,345,870"
Polygon,MATIC,"Jan 03, 2022",$2.55,$2.55,$2.39,$2.43,"$1,210,619,278","$17,424,826,384"
Polygon,MATIC,"Jan 02, 2022",$2.57,$2.58,$2.51,$2.55,"$944,553,719","$18,259,576,689"
Polygon,MATIC,"Jan 01, 2022",$2.53,$2.60,$2.51,$2.57,"$985,893,783","$18,442,951,472"
Polygon,MATIC,"Dec 31, 2021",$2.56,$2.67,$2.45,$2.53,"$1,700,013,705","$18,101,393,667"
Polygon,MATIC,"Dec 30, 2021",$2.48,$2.60,$2.42,$2.56,"$1,935,378,928","$18,320,897,701"
Polygon,MATIC,"Dec 29, 2021",$2.49,$2.62,$2.41,$2.47,"$2,551,425,027","$17,682,505,615"
Polygon,MATIC,"Dec 28, 2021",$2.73,$2.73,$2.46,$2.50,"$2,817,594,927","$17,884,389,357"
Polygon,MATIC,"Dec 27, 2021",$2.88,$2.92,$2.71,$2.73,"$1,993,085,412","$19,514,813,142"
Polygon,MATIC,"Dec 26, 2021",$2.64,$2.89,$2.62,$2.88,"$3,214,825,308","$20,411,914,262"
Polygon,MATIC,"Dec 25, 2021",$2.47,$2.69,$2.44,$2.64,"$1,544,073,308","$18,709,510,972"
Polygon,MATIC,"Dec 24, 2021",$2.68,$2.68,$2.43,$2.47,"$2,071,968,314","$17,506,436,512"
Polygon,MATIC,"Dec 23, 2021",$2.50,$2.73,$2.48,$2.68,"$3,779,826,295","$19,009,892,485"
