currency,ticker,date,open_price,high,low,close_price,volume,market_cap
USD Coin,USDC,"Jan 23, 2022",$1.00,$1.00,$0.9991,$1.00,"$4,572,234,577","$47,651,385,219"
USD Coin,USDC,"Jan 22, 2022",$1.00,$1.00,$0.999,$1.00,"$6,945,199,430","$43,264,434,004"
USD Coin,USDC,"Jan 21, 2022",$1.00,$1.00,$0.999,$1.00,"$7,940,219,543","$42,797,813,924"
USD Coin,USDC,"Jan 20, 2022",$1.00,$1.00,$0.9989,$1.00,"$3,125,580,294","$46,367,978,527"
USD Coin,USDC,"Jan 19, 2022",$1.00,$1.00,$0.9991,$1.00,"$3,239,858,099","$46,051,186,883"
USD Coin,USDC,"Jan 18, 2022",$0.9997,$1.00,$0.9992,$1.00,"$3,223,501,722","$45,737,305,225"
USD Coin,USDC,"Jan 17, 2022",$0.9997,$1.00,$0.9992,$0.9997,"$3,025,152,126","$45,483,737,542"
USD Coin,USDC,"Jan 16, 2022",$0.9995,$1.00,$0.9991,$0.9997,"$2,296,999,988","$45,434,277,768"
USD Coin,USDC,"Jan 15, 2022",$1.00,$1.00,$0.9991,$0.9995,"$2,837,817,560","$45,273,082,061"
USD Coin,USDC,"Jan 14, 2022",$0.9991,$1.00,$0.9991,$1.00,"$4,005,995,393","$45,171,641,830"
USD Coin,USDC,"Jan 13, 2022",$0.9998,$1.00,$0.999,$0.999,"$3,601,566,982","$44,946,411,341"
USD Coin,USDC,"Jan 12, 2022",$1.00,$1.00,$0.9992,$0.9998,"$3,486,307,844","$44,631,425,711"
USD Coin,USDC,"Jan 11, 2022",$1.00,$1.00,$0.9991,$1.00,"$3,645,526,457","$44,101,728,591"
USD Coin,USDC,"Jan 10, 2022",$0.9998,$1.00,$0.9993,$1.00,"$4,659,945,891","$43,821,519,567"
USD Coin,USDC,"Jan 09, 2022",$0.9995,$1.00,$0.9995,$0.9998,"$2,921,877,299","$43,635,467,097"
USD Coin,USDC,"Jan 08, 2022",$1.00,$1.00,$0.9995,$0.9995,"$4,278,836,552","$43,501,587,470"
USD Coin,USDC,"Jan 07, 2022",$0.9995,$1.00,$0.9994,$1.00,"$4,710,183,601","$39,702,380,217"
USD Coin,USDC,"Jan 06, 2022",$0.9998,$1.00,$0.9993,$0.9996,"$4,569,272,674","$43,076,362,784"
USD Coin,USDC,"Jan 05, 2022",$1.00,$1.00,$0.9993,$0.9998,"$4,834,405,737","$42,744,624,583"
USD Coin,USDC,"Jan 04, 2022",$0.9998,$1.00,$0.9991,$1.00,"$3,450,318,436","$42,619,659,434"
USD Coin,USDC,"Jan 03, 2022",$0.9998,$1.00,$0.9994,$0.9997,"$2,979,943,098","$42,567,699,046"
USD Coin,USDC,"Jan 02, 2022",$1.00,$1.00,$0.9993,$0.9998,"$2,491,554,185","$42,562,534,941"
