currency,ticker,date,open_price,high,low,close_price,volume,market_cap
Terra,LUNA,"Feb 26, 2022",$73.16,$79.51,$72.42,$78.08,"$3,159,163,058","$29,621,245,348"
Terra,LUNA,"Feb 25, 2022",$65.37,$73.29,$64.06,$73.17,"$4,158,265,095","$27,868,114,968"
Terra,LUNA,"Feb 24, 2022",$59.63,$65.46,$50.52,$65.39,"$6,147,402,521","$25,017,719,459"
Terra,LUNA,"Feb 23, 2022",$54.77,$63.99,$54.71,$59.65,"$3,103,073,199","$22,977,426,376"
Terra,LUNA,"Feb 22, 2022",$50.16,$55.25,$48.59,$54.78,"$2,312,184,928","$21,195,466,382"
Terra,LUNA,"Feb 21, 2022",$49.35,$53.61,$49.02,$50.18,"$2,011,987,505","$19,482,679,629"
Terra,LUNA,"Feb 20, 2022",$50.44,$50.66,$47.48,$49.36,"$1,092,855,688","$19,226,836,917"
Terra,LUNA,"Feb 19, 2022",$50.70,$52.82,$50.12,$50.43,"$881,733,436","$19,670,261,385"
Terra,LUNA,"Feb 18, 2022",$50.27,$51.80,$49.23,$50.73,"$1,263,578,810","$19,887,151,941"
Terra,LUNA,"Feb 17, 2022",$56.03,$56.95,$50.22,$50.25,"$1,165,569,230","$19,821,801,772"
Terra,LUNA,"Feb 16, 2022",$56.81,$58.18,$55.23,$56.06,"$963,196,469","$22,203,787,935"
Terra,LUNA,"Feb 15, 2022",$53.86,$56.98,$53.81,$56.81,"$1,116,001,640","$22,580,748,407"
Terra,LUNA,"Feb 14, 2022",$51.76,$54.47,$51.57,$53.85,"$1,188,035,703","$21,475,672,814"
Terra,LUNA,"Feb 13, 2022",$52.01,$53.68,$51.10,$51.79,"$879,534,650","$20,575,427,609"
Terra,LUNA,"Feb 12, 2022",$50.39,$53.57,$49.58,$52.00,"$1,242,345,746","$20,732,710,633"
Terra,LUNA,"Feb 11, 2022",$52.21,$54.76,$50.01,$50.39,"$1,668,320,882","$20,166,929,922"
Terra,LUNA,"Feb 10, 2022",$57.34,$57.53,$52.10,$52.17,"$2,020,644,023","$20,941,543,527"
Terra,LUNA,"Feb 09, 2022",$57.26,$57.87,$54.63,$57.29,"$1,369,057,270","$22,993,560,423"
Terra,LUNA,"Feb 08, 2022",$59.49,$59.79,$55.14,$57.29,"$1,900,551,969","$22,992,841,139"
Terra,LUNA,"Feb 07, 2022",$56.10,$60.56,$54.51,$59.47,"$2,145,919,403","$23,858,556,765"
Terra,LUNA,"Feb 06, 2022",$55.40,$57.16,$53.39,$56.10,"$1,300,455,898","$22,492,358,594"
Terra,LUNA,"Feb 05, 2022",$53.92,$57.91,$53.56,$55.37,"$1,974,965,818","$22,199,250,933"
Terra,LUNA,"Feb 04, 2022",$50.95,$53.89,$49.33,$53.89,"$2,017,445,569","$21,602,021,597"
Terra,LUNA,"Feb 03, 2022",$47.55,$51.37,$46.65,$51.03,"$1,708,879,754","$20,447,193,968"
Terra,LUNA,"Feb 02, 2022",$52.04,$53.37,$47.45,$47.57,"$1,684,337,257","$19,063,904,000"
Terra,LUNA,"Feb 01, 2022",$52.27,$53.99,$50.82,$52.02,"$1,901,818,935","$20,853,950,523"
